"2007-05-20 00:00:00","29.36"
"2007-05-21 00:00:00","26.83"
"2007-05-22 00:00:00","22.75"
"2007-05-23 00:00:00","17.78"
"2007-05-24 00:00:00","17.71"
"2007-05-25 00:00:00","13.46"
"2007-05-26 00:00:00","10.61"
"2007-05-27 00:00:00","11.10"
"2007-05-28 00:00:00","13.07"
"2007-05-29 00:00:00","11.98"
"2007-05-30 00:00:00","13.76"
"2007-05-31 00:00:00","11.65"
"2007-06-01 00:00:00","13.98"
"2007-06-02 00:00:00","20.06"
"2007-06-03 00:00:00","16.18"
"2007-06-04 00:00:00","9.994"
"2007-06-05 00:00:00","16.37"
"2007-06-06 00:00:00","28.46"
"2007-06-07 00:00:00","15.59"
"2007-06-08 00:00:00","10.97"
"2007-06-09 00:00:00","11.09"
"2007-06-10 00:00:00","10.41"
"2007-06-11 00:00:00","8.255"
"2007-06-12 00:00:00","7.313"
"2007-06-13 00:00:00","6.588"
"2007-06-14 00:00:00","6.138"
"2007-06-15 00:00:00","5.864"
"2007-06-16 00:00:00","5.648"
"2007-06-17 00:00:00","5.425"
"2007-06-18 00:00:00","5.757"
"2007-06-19 00:00:00","5.888"
"2007-06-20 00:00:00","5.942"
"2007-06-21 00:00:00","5.930"
"2007-06-22 00:00:00","6.078"
"2007-06-23 00:00:00","6.308"
"2007-06-24 00:00:00","5.969"
"2007-06-25 00:00:00","5.748"
"2007-06-26 00:00:00","5.417"
"2007-06-27 00:00:00","5.091"
"2007-06-28 00:00:00","6.600"
"2007-06-29 00:00:00","6.235"
"2007-06-30 00:00:00","5.593"
"2007-07-01 00:00:00","5.149"
"2007-07-02 00:00:00","4.914"
"2007-07-03 00:00:00","5.618"
"2007-07-04 00:00:00","6.478"
"2007-07-05 00:00:00","14.20"
"2007-07-06 00:00:00","10.14"
"2007-07-07 00:00:00","7.491"
"2007-07-08 00:00:00","13.52"
"2007-07-09 00:00:00","31.54"
"2007-07-10 00:00:00","80.65"
"2007-07-11 00:00:00","46.60"
"2007-07-12 00:00:00","40.60"
"2007-07-13 00:00:00","31.05"
"2007-07-14 00:00:00","27.42"
"2007-07-15 00:00:00","23.10"
"2007-07-16 00:00:00","18.31"
"2007-07-17 00:00:00","14.16"
"2007-07-18 00:00:00","11.53"
"2007-07-19 00:00:00","10.22"
"2007-07-20 00:00:00","16.75"
"2007-07-21 00:00:00","58.25"
"2007-07-22 00:00:00","27.89"
"2007-07-23 00:00:00","15.35"
"2007-07-24 00:00:00","11.25"
"2007-07-25 00:00:00","9.647"
"2007-07-26 00:00:00","8.770"
"2007-07-27 00:00:00","10.46"
"2007-07-28 00:00:00","39.55"
"2007-07-29 00:00:00","44.91"
"2007-07-30 00:00:00","32.59"
"2007-07-31 00:00:00","25.69"
"2007-08-01 00:00:00","20.14"
"2007-08-02 00:00:00","16.94"
"2007-08-03 00:00:00","11.60"
"2007-08-04 00:00:00","8.723"
"2007-08-05 00:00:00","6.279"
"2007-08-06 00:00:00","6.984"
"2007-08-07 00:00:00","8.699"
"2007-08-08 00:00:00","7.522"
"2007-08-09 00:00:00","6.787"
"2007-08-10 00:00:00","6.447"
"2007-08-11 00:00:00","5.911"
"2007-08-12 00:00:00","5.538"
"2007-08-13 00:00:00","5.264"
"2007-08-14 00:00:00","4.927"
"2007-08-15 00:00:00","4.995"
"2007-08-16 00:00:00","5.092"
"2007-08-17 00:00:00","5.970"
"2007-08-18 00:00:00","6.316"
"2007-08-19 00:00:00","5.941"
"2007-08-20 00:00:00","5.533"
"2007-08-21 00:00:00","5.219"
"2007-08-22 00:00:00","5.016"
"2007-08-23 00:00:00","4.869"
"2007-08-24 00:00:00","5.631"
"2007-08-25 00:00:00","5.934"
"2007-08-26 00:00:00","5.554"
"2007-08-27 00:00:00","5.252"
"2007-08-28 00:00:00","5.027"
"2007-08-29 00:00:00","4.899"
"2007-08-30 00:00:00","4.834"
"2007-08-31 00:00:00","4.770"
"2007-09-01 00:00:00","4.644"
"2007-09-02 00:00:00","4.403"
"2007-09-03 00:00:00","4.365"
"2007-09-04 00:00:00","4.184"
"2007-09-05 00:00:00","4.070"
"2007-09-06 00:00:00","4.170"
"2007-09-07 00:00:00","4.176"
"2007-09-08 00:00:00","4.008"
"2007-09-09 00:00:00","3.921"
"2007-09-10 00:00:00","3.984"
"2007-09-11 00:00:00","4.438"
"2007-09-12 00:00:00","9.614"
"2007-09-13 00:00:00","8.039"
"2007-09-14 00:00:00","6.104"
"2007-09-15 00:00:00","5.908"
"2007-09-16 00:00:00","5.612"
"2007-09-17 00:00:00","5.580"
"2007-09-18 00:00:00","5.215"
"2007-09-19 00:00:00","4.954"
"2007-09-20 00:00:00","4.706"
"2007-09-21 00:00:00","4.512"
"2007-09-22 00:00:00","4.465"
"2007-09-23 00:00:00","4.334"
"2007-09-24 00:00:00","4.430"
"2007-09-25 00:00:00","6.432"
"2007-09-26 00:00:00","7.034"
"2007-09-27 00:00:00","8.684"
"2007-09-28 00:00:00","21.23"
"2007-09-29 00:00:00","25.22"
"2007-09-30 00:00:00","18.51"
"2007-10-01 00:00:00","12.94"
"2007-10-02 00:00:00","10.54"
"2007-10-03 00:00:00","8.549"
"2007-10-04 00:00:00","8.717"
"2007-10-05 00:00:00","8.464"
"2007-10-06 00:00:00","8.445"
"2007-10-07 00:00:00","9.313"
"2007-10-08 00:00:00","12.36"
"2007-10-09 00:00:00","14.26"
"2007-10-10 00:00:00","11.41"
"2007-10-11 00:00:00","10.04"
"2007-10-12 00:00:00","10.87"
"2007-10-13 00:00:00","12.47"
"2007-10-14 00:00:00","10.67"
"2007-10-15 00:00:00","9.534"
"2007-10-16 00:00:00","8.379"
"2007-10-17 00:00:00","7.486"
"2007-10-18 00:00:00","7.027"
"2007-10-19 00:00:00","7.070"
"2007-10-20 00:00:00","35.20"
"2007-10-21 00:00:00","21.37"
"2007-10-22 00:00:00","13.30"
"2007-10-23 00:00:00","13.89"
"2007-10-24 00:00:00","35.21"
"2007-10-25 00:00:00","22.68"
"2007-10-26 00:00:00","16.40"
"2007-10-27 00:00:00","35.35"
"2007-10-28 00:00:00","58.15"
"2007-10-29 00:00:00","32.83"
"2007-10-30 00:00:00","22.93"
"2007-10-31 00:00:00","19.50"
"2007-11-01 00:00:00","17.54"
"2007-11-02 00:00:00","16.66"
"2007-11-03 00:00:00","15.07"
"2007-11-04 00:00:00","12.99"
"2007-11-05 00:00:00","12.22"
"2007-11-06 00:00:00","12.17"
"2007-11-07 00:00:00","12.25"
"2007-11-08 00:00:00","11.15"
"2007-11-09 00:00:00","10.57"
"2007-11-10 00:00:00","10.07"
"2007-11-11 00:00:00","9.287"
"2007-11-12 00:00:00","9.139"
"2007-11-13 00:00:00","9.877"
"2007-11-14 00:00:00","11.12"
"2007-11-15 00:00:00","13.31"
"2007-11-16 00:00:00","33.72"
"2007-11-17 00:00:00","24.97"
"2007-11-18 00:00:00","17.61"
"2007-11-19 00:00:00","13.90"
"2007-11-20 00:00:00","16.18"
"2007-11-21 00:00:00","31.13"
"2007-11-22 00:00:00","65.96"
"2007-11-23 00:00:00","52.44"
"2007-11-24 00:00:00","29.53"
"2007-11-25 00:00:00","24.17"
"2007-11-26 00:00:00","24.43"
"2007-11-27 00:00:00","48.63"
"2007-11-28 00:00:00","45.61"
"2007-11-29 00:00:00","32.13"
"2007-11-30 00:00:00","33.16"
"2007-12-01 00:00:00","24.48"
"2007-12-02 00:00:00","20.07"
"2007-12-03 00:00:00","17.44"
"2007-12-04 00:00:00","16.02"
"2007-12-05 00:00:00","14.89"
"2007-12-06 00:00:00","13.92"
"2007-12-07 00:00:00","13.09"
"2007-12-08 00:00:00","12.37"
"2007-12-09 00:00:00","11.75"
"2007-12-10 00:00:00","11.22"
"2007-12-11 00:00:00","10.75"
"2007-12-12 00:00:00","10.35"
"2007-12-13 00:00:00","9.990"
"2007-12-14 00:00:00","9.690"
"2007-12-15 00:00:00","9.420"
"2007-12-16 00:00:00","9.190"
"2007-12-17 00:00:00","8.990"
"2007-12-18 00:00:00","8.810"
"2007-12-19 00:00:00","8.660"
"2007-12-20 00:00:00","8.520"
"2007-12-21 00:00:00","8.400"
"2007-12-22 00:00:00","8.290"
"2007-12-23 00:00:00","8.190"
"2007-12-24 00:00:00","20.64"
"2007-12-25 00:00:00","30.95"
"2007-12-26 00:00:00","26.45"
"2007-12-27 00:00:00","22.27"
"2007-12-28 00:00:00","22.27"
"2007-12-29 00:00:00","25.91"
"2007-12-30 00:00:00","29.80"
"2007-12-31 00:00:00","26.04"
